1783,年月,"years, period of time",[ねんげつ]
1784,燃やす,burn (something),[もやす]
1785,線路,"railway track, line",[せんろ]
1786,水着,"bathing suit, swimsuit",[みずぎ]
1787,可愛らしい,"lovely, charming",[かわいらしい]
1788,仲良し,good friend,[なかよし]
1789,梅干し,pickled plum,[うめぼし]
1790,ドレス,formal dress,
1791,尽くす,"make utmost efforts, devote to",[つくす]
1792,地球,the earth,[ちきゅう]
1793,不親切,"unkind, inconsiderate",[ふしんせつ]
1794,からから,"very thirsty, very dry",
1795,本箱,bookcase,[ほんばこ]
1796,横書き,horizontal writing,[よこがき]
1797,そば屋,buckwheat noodle shop,[そばや]
1798,加工,"processing, editing (a photo, etc.)",[かこう]
1799,実験,experiment,[じっけん]
1800,愛する,"love, care for",[あいする]
1801,あんまり,"(not) that much, (not) so much",
1802,いきなり,"all of a sudden, abruptly",
1803,表,"front, outside",[おもて]
1804,汚れ,"dirt, blot",[よごれ]
1805,間,"interval, space between things",[あいだ]
1806,紫,purple,[むらさき]
1807,灰色,"ash color, gray",[はいいろ]
1808,血,blood (colloquial),[ち]
1809,顎,"jaw, chin",[あご]
1810,始めに,in the beginning,[はじめに]
1811,暖まる,"get warm (air, atmosphere, etc.)",[あたたまる]
1812,お世辞,"compliment, flattery",[おせじ]
1813,袋,"bag, sack",[ふくろ]
1814,長袖,long sleeves,[ながそで]
1815,半袖,short sleeves,[はんそで]
1816,形,"shape, form",[かたち]
1817,景色,natural scenery or landscape,[けしき]
1818,ざあざあ,pouring,
1819,再来月,the month after next,[さらいげつ]
1820,泊める,let (someone) stay over,[とめる]
1821,叱る,"scold, reprimand",[しかる]
1822,騒ぐ,"make a noise, make a racket",[さわぐ]
1823,車道,"road, roadway (for cars)",[しゃどう]
1824,掃除機,vacuum cleaner,[そうじき]
1825,剃る,shave,[そる]
1826,貼る,"stick, paste, put",[はる]
1827,台,"stand, table",[だい]
1828,主に,"mostly, predominantly",[おもに]
1829,倒す,"knock down, overthrow",[たおす]
1830,星,"star, planet",[ほし]
1831,長女,eldest daughter,[ちょうじょ]
1832,爪,"nail, claw",[つめ]
1833,缶,"can, tin",[かん]
1834,とんとん,"tapping, patting",
1835,袖,sleeve,[そで]
1836,濡れる,get wet,[ぬれる]
1837,パーセント,percent,
1838,上がる,"go up, increase (in quality or quantity)",[あがる]
1839,拍手,"applause, clapping",[はくしゅ]
1840,弾く,play (instruments),[ひく]
1841,ひも,"laces, string",
1842,昼過ぎ,early afternoon,[ひるすぎ]
1843,船,"ship, vessel",[ふね]
1844,まく,"scatter, sprinkle",
1845,姪,niece,[めい]
1846,個人,individual person,[こじん]
1847,歌手,singer,[かしゅ]
1848,社員,"staff member, employee",[しゃいん]
1849,不動産屋,real estate agent,[ふどうさんや]
1850,最大,"biggest, largest",[さいだい]
1851,動き,"movement, motion",[うごき]
1852,事件,"affair, incident",[じけん]
1853,過去,the past,[かこ]
1854,協力,"cooperation, collaboration",[きょうりょく]
1855,時期,"time, season",[じき]
1856,経つ,"pass, elapse",[たつ]
1857,雷,"thunder, lightning",[かみなり]
1858,責任,responsibility,[せきにん]
1859,願う,"wish, desire",[ねがう]
1860,発見,"discovery, revelation",[はっけん]
1861,気,"spirit, temperament",[き]
1862,美容院,hair salon,[びよういん]
1863,状況,"situation, surrounding conditions",[じょうきょう]
1864,目的,"objective, purpose",[もくてき]
1865,企業,"corporation, business",[きぎょう]
1866,釣り,fishing,[つり]
1867,漫画,"comics, cartoon",[まんが]
1868,温泉,hot spring,[おんせん]
1869,トレーニング,"training, workout",
1870,噂,"gossip, rumor",[うわさ]
1871,本物,"real, truly worthy (things, people)",[ほんもの]
1872,アイデア,idea (loan word),
1873,地下,"underground, basement",[ちか]
1874,マーケット,market,
1875,スケジュール,schedule (loan word),
1876,出張,business trip,[しゅっちょう]
1877,コック,"cook, chef",
1878,正午,noon,[しょうご]
1879,ブラシ,brush,
1880,書き取る,"write down, note down",[かきとる]
1881,歓迎,"welcome, greet",[かんげい]
1882,開発,development,[かいはつ]
1883,郵便屋さん,mail carrier,[ゆうびんやさん]
1884,会長,"president, chairperson",[かいちょう]
1885,金,gold,[きん]
1886,灰,ashes,[はい]
1887,骨,bone,[ほね]
1888,風呂屋,"bathhouse, public bath",[ふろや]
1889,細か,"small, fine, detailed",[こまか]
1890,行き,"going, bound for (traditional reading)",[ゆき]
1891,人々,people,[ひとびと]
1892,寺,temple,[てら]
1893,鶏,"rooster, hen",[にわとり]
1894,港,"port, harbor",[みなと]
1895,移る,"move to, transfer to",[うつる]
1896,異なる,differ,[ことなる]
1897,提供,"offer, provide",[ていきょう]
1898,市民,citizen,[しみん]
1899,患者,patient,[かんじゃ]
1900,元旦,"morning of the January 1st, New Year's Day",[がんたん]
1901,柔らかい,"soft, gentle",[やわらかい]
1902,似合う,"suit, match well",[にあう]
1903,確かめる,"check, confirm",[たしかめる]
1904,背中,(one's) back,[せなか]
1905,肌,"human skin, surface",[はだ]
1906,順番,"order, turn",[じゅんばん]
1907,まとも,"sane, reasonable",
1908,ぴったり,"exactly right, perfect",
1909,思わず,"unintentionally, unconsciously, spontaneously",[おもわず]
1910,より,"even more ~, even less ~",
1911,もったいない,"wasteful, a shame",
1912,情報,information,[じょうほう]
1913,諦める,"abandon, give up",[あきらめる]
1914,懐かしい,"fondly-remembered, long-forgotten",[なつかしい]
1915,怪しい,"suspicious, dubious",[あやしい]
1916,示す,"show, indicate",[しめす]
1917,たっぷり,"fully, amply",
1918,早速,"immediately, right away",[さっそく]
1919,偶然,"by chance, coincidence",[ぐうぜん]
1920,続き,"continuation, sequel",[つづき]
1921,合計,"sum, total",[ごうけい]
1922,傷,"wound, scar",[きず]
1923,面倒,"troublesome, difficult",[めんどう]
1924,具合,"condition, health",[ぐあい]
1925,中止,"suspension, cancellation",[ちゅうし]
1926,手続き,"procedure, proceeding",[てつづき]
1927,結果,"result, outcome",[けっか]
1928,建設,construction,[けんせつ]
1929,販売,"sale, selling",[はんばい]
1930,機能,"function, feature",[きのう]
1931,頃,"time, the time when ~",[ころ]
1932,日中,during the day,[にっちゅう]
1933,今後,"in the future, from now on",[こんご]
1934,影響,"influence, effect",[えいきょう]
1935,分野,"field, area",[ぶんや]
1936,関する,"relate to, regarding",[かんする]
1937,状態,"state, condition",[じょうたい]
1938,価格,"price, value",[かかく]
1939,姿,"figure, appearance",[すがた]
1940,期待,"expectation, anticipation",[きたい]
1941,除く,"remove, exclude",[のぞく]
1942,一般,"general, common",[いっぱん]
1943,表現,expression,[ひょうげん]
1944,完成,"completion, finish making or building something",[かんせい]
1945,変化,"change, alteration",[へんか]
1946,参加,participation,[さんか]
1947,土地,land,[とち]
1948,検討,examination and consideration,[けんとう]
1949,開始,beginning,[かいし]
1950,備える,"provide for, prepare for",[そなえる]
1951,内容,content,[ないよう]
1952,与える,give (formal),[あたえる]
1953,広がる,"spread out, extend",[ひろがる]
1954,事実,"fact, truth",[じじつ]
1955,決定,decision,[けってい]
1956,住宅,"housing, residence",[じゅうたく]
1957,代表,representative,[だいひょう]
1958,命令,"command, order",[めいれい]
1959,立場,"standpoint, position",[たちば]
1960,なお,"still, in addition",
1961,計算,calculation,[けいさん]
1962,可能,"possible, potential",[かのう]
1963,報告,report,[ほうこく]
1964,都市,"city, urban city",[とし]
1965,政治,politics,[せいじ]
1966,競争,competition,[きょうそう]
1967,原因,"cause, origin",[げんいん]
1968,活動,activity,[かつどう]
1969,歴史,history,[れきし]
1970,表,"table, list",[ひょう]
1971,サイト,website,
1972,土産,souvenir (plain),[みやげ]
1973,臭い,(bad) smell,[におい]
1974,現金,cash,[げんきん]
1975,虫,"insect, bug",[むし]
1976,寄る,"stop by, stop off",[よる]
1977,田舎,"hometown, countryside",[いなか]
1978,帰宅,"return home, come home",[きたく]
1979,重大,"important, serious",[じゅうだい]
1980,マイナス,"minus, below zero",
1981,稼ぐ,"earn, make money",[かせぐ]
1982,左右,left and right,[さゆう]
1983,痛み,"pain, ache",[いたみ]
1984,誤解,misunderstanding,[ごかい]
1985,文句,"complaint, grumble",[もんく]
1986,欧米,Europe and America,[おうべい]
1987,面接,interview,[めんせつ]
1988,サイン,"signature, autograph",
1989,年中,all year,[ねんじゅう]
1990,機嫌,"mood, health",[きげん]
1991,居間,living room,[いま]
1992,度々,often,[たびたび]
1993,例文,example sentence,[れいぶん]
1994,怠ける,"be lazy, slack off",[なまける]
1995,転勤,"change of job location, relocation",[てんきん]
1996,政府,"government, administration",[せいふ]
1997,所有,"ownership, own",[しょゆう]
1998,いずれ,"sometime later, eventually",
1999,対する,"face, be in response to",[たいする]
2000,教会,church,[きょうかい]
2001,ご存知,know (honorific),[ごぞんじ]
2002,雀,sparrow,[すずめ]
2003,適当,"proper, adequate",[てきとう]
2004,残り,"rest, leftover",[のこり]
2005,戻す,put (something) back,[もどす]
2006,体重,body weight,[たいじゅう]
2007,あれこれ,"this and that, one thing or another",
2008,どうせ,anyway,
2009,湖,lake,[みずうみ]
2010,とうとう,"finally, in the end",
2011,負け,"defeat, loss",[まけ]
2012,悔しい,"frustrating, regrettable",[くやしい]
2013,姉妹,sisters,[しまい]
2014,助かる,"be helped, be rescued",[たすかる]
2015,手前,in front,[てまえ]
2016,さっぱり,completely not,
2017,ついで,"on the way, to take the opportunity",
2018,すっきり,refreshed,
2019,とんでもない,"unthinkable, outrageous",
2020,坂,"slope, hill",[さか]
2021,飛び込む,"dive into, jump into",[とびこむ]
2022,コメント,comment,
2023,書き直す,rewrite,[かきなおす]
2024,看護婦,female nurse,[かんごふ]
2025,就職,"finding a job, getting a job",[しゅうしょく]
2026,糸,"thread, yarn",[いと]
2027,売り場,"sales floor, department",[うりば]
2028,校長,"principal, schoolmaster",[こうちょう]
2029,見学,field trip,[けんがく]
2030,進学,advance to higher education,[しんがく]
2031,退院,discharge from hospital,[たいいん]
2032,テント,tent,
2033,踊り,"dance, dancing",[おどり]
2034,植える,"plant, sow",[うえる]
2035,幼稚園,kindergarten,[ようちえん]
2036,エアメール,airmail (loanword),
2037,四季,the four seasons,[しき]
2038,ナイロン,nylon,
2039,消防車,fire engine,[しょうぼうしゃ]
2040,ハンドバッグ,handbag,
2041,農業,agriculture,[のうぎょう]
2042,アイロン,iron (for clothes),
2043,ラッシュアワー,rush hour,
2044,速達,"special delivery, express delivery",[そくたつ]
2045,予習,"preparation, previewing (a lesson)",[よしゅう]
2046,書留,registered mail,[かきとめ]
2047,深さ,"depth, profundity",[ふかさ]
2048,ウィスキー,whisk(e)y,
2049,シャープペンシル,mechanical pencil,
2050,取引,"transaction, deal",[とりひき]
2051,設ける,"set up, establish",[もうける]
2052,一定,"fixed, certain",[いってい]
2053,記者,"journalist, reporter",[きしゃ]
2054,基準,"standard, criterion",[きじゅん]
2055,傾向,"tendency, disposition",[けいこう]
2056,契約,"contract, agreement",[けいやく]
2057,産業,industry,[さんぎょう]
2058,事情,"circumstances, conditions",[じじょう]
2059,実行,"practice, execution",[じっこう]
2060,組織,"organization, structure",[そしき]
2061,逮捕,"arrest, capture",[たいほ]
2062,程度,"degree, extent",[ていど]
2063,同様,"similar, the same as",[どうよう]
2064,要求,"need, demand",[ようきゅう]
2065,貿易,(export and import) trade,[ぼうえき]
2066,輸出,export,[ゆしゅつ]
2067,商業,"commerce, trade",[しょうぎょう]
2068,船便,"surface mail, shipping service",[ふなびん]
2069,選挙,election,[せんきょ]
2070,住民,resident,[じゅうみん]
2071,出席,"attendance, presence",[しゅっせき]
2072,発言,"utterance, remark",[はつげん]
2073,伴う,"accompany, entail",[ともなう]
2074,採用,"employment, adoption",[さいよう]
2075,処理,"handling, processing",[しょり]
2076,解決,"solution, settlement",[かいけつ]
2077,全国,the whole country,[ぜんこく]
2078,作業,"work, operation",[さぎょう]
2079,生産,production,[せいさん]
2080,管理,"management, administration",[かんり]
2081,増加,"increase, rise",[ぞうか]
2082,特徴,"distinctive feature, characteristic",[とくちょう]
2083,強調,"emphasis, stress",[きょうちょう]
2084,制度,system,[せいど]
2085,株,"stock, share",[かぶ]
2086,加える,add (things of the same or different kinds),[くわえる]
2087,強化,strengthening,[きょうか]
2088,設計,"design, plan",[せっけい]
2089,段階,"stage, phase",[だんかい]
2090,行う,"do, carry out",[おこなう]
2091,経済,"economy, economics",[けいざい]
2092,工場,"factory, plant",[こうじょう]
2093,技術,"skill, technology",[ぎじゅつ]
2094,施設,"facilities, institution",[しせつ]
2095,神,god (plain),[かみ]
2096,人口,population,[じんこう]
2097,党,"party, faction",[とう]
2098,輸入,import,[ゆにゅう]
2099,煮る,"simmer, cook",[にる]
2100,コンサート,concert,
2101,ガソリン,gasoline,
2102,パンツ,"pants, trousers",
2103,そっくり,almost identical,
2104,名刺,"business card, name card",[めいし]
2105,いちいち,"every time, about everything",
2106,しつこい,"persistent, pesky",
2107,喉,throat,[のど]
2108,身長,height,[しんちょう]
2109,何で,"why, what for",[なんで]
2110,味噌,soybean paste,[みそ]
2111,気の毒,"pitiful, poor",[きのどく]
2112,そっと,"softly, gently",
2113,こっそり,secretly,
2114,うっかり,"carelessly, accidentally",
2115,わざと,on purpose,
2116,がっかり,"disappointed, disappointing",
2117,ぼんやり,"vacantly, absent-mindedly",
2118,酢,vinegar,[す]
2119,羨ましい,"envious, jealous",[うらやましい]
2120,捕まえる,"catch, arrest",[つかまえる]
2121,ちっとも,not at all (casual),
2122,親指,thumb,[おやゆび]
2123,通り過ぎる,"go past, pass",[とおりすぎる]
2124,屋上,"housetop, rooftop",[おくじょう]
2125,蓋,"lid, cover",[ふた]
2126,いつの間にか,"before noticing it, out of nowhere",[いつのまにか]
2127,象,elephant,[ぞう]
2128,嫌がる,"dislike, be unwilling",[いやがる]
2129,わがまま,selfish,
2130,徹夜,staying up all night,[てつや]
2131,まあまあ,"now now, well well",
2132,ふざける,"mess around, fool around",
2133,一度に,"all at once, at a time",[いちどに]
2134,頷く,nod,[うなずく]
2135,改札,ticket gate,[かいさつ]
2136,手伝い,"help, assistance",[てつだい]
2137,とっくに,"long ago, already",
2138,洗剤,detergent,[せんざい]
2139,手首,wrist,[てくび]
2140,日帰り,a day trip,[ひがえり]
2141,取り消す,cancel,[とりけす]
2142,あきれる,"be amazed at, be stunned by (something negative)",
2143,月末,end of the month,[げつまつ]
2144,咳,cough,[せき]
2145,あいにく,"unfortunately, we are afraid that",
2146,近寄る,"go near, approach",[ちかよる]
2147,うろうろ,"in a loafing-about manner, not really knowing what to do",
2148,重たい,"heavy, serious",[おもたい]
2149,かじる,"nibble, bite",
2150,長引く,"be prolonged, drag on",[ながびく]
2151,せっせと,"diligently, hard",
2152,横切る,cut across,[よこぎる]
2153,取り替える,"change, replace",[とりかえる]
2154,からかう,"make fun of, tease",
2155,好き嫌い,"likes and dislikes, taste",[すききらい]
2156,蒸し暑い,hot and humid,[むしあつい]
2157,支度,"preparation, getting ready",[したく]
2158,薄暗い,"gloomy, dim",[うすぐらい]
2159,着替え,change of clothes,[きがえ]
2160,ワンピース,one-piece dress,
2161,生年月日,year and date of birth,[せいねんがっぴ]
2162,虫歯,cavity,[むしば]
2163,留守番,looking after the house,[るすばん]
2164,張り切る,"go all out, be full of energy (to do something)",[はりきる]
2165,意地悪,"mean, ill-natured",[いじわる]
2166,生意気,"impudent, cocky",[なまいき]
2167,シーツ,bed sheet,
2168,フライパン,frying pan,
2169,一人一人,each and every person,[ひとりひとり]
2170,話し掛ける,"start a conversation, speak to (someone)",[はなしかける]
2171,追い掛ける,"chase, run after",[おいかける]
2172,小指,"little finger, little toe",[こゆび]
2173,ぴかぴか,"shiny, glittering",
2174,中指,"middle finger, middle toe",[なかゆび]
2175,まぶた,eyelid,
2176,面倒臭い,"troublesome, tiresome",[めんどうくさい]
2177,ゆでる,boil,
2178,できるだけ,as (much) as possible,
2179,もしかしたら,"possibly, perhaps",
2180,いつまでも,forever,
2181,まぶしい,"dazzling, glaring",
2182,おやつ,"snack, refreshment",
2183,空っぽ,empty,[からっぽ]
2184,ぶつぶつ,"in a mutter, mumble",
2185,すっと,"(feel) refreshed, satisfied",
2186,図々しい,"impudent, cheeky",[ずうずうしい]
2187,にっこり,smiling brightly,
2188,けち,"stingy, miser",
2189,追いつく,catch up with,[おいつく]
2190,くしゃみ,sneeze,
2191,冷ます,let cool,[さます]
2192,だらしない,"untidy, sloppy",
2193,甘やかす,"be indulgent to, spoil",[あまやかす]
2194,いらいら,irritated,
2195,薬指,ring finger,[くすりゆび]
2196,のろのろ,"slowly, sluggishly",
2197,ポイント,point,
2198,工業,"industry, the manufacturing industry",[こうぎょう]
2199,構造,"construction, structure",[こうぞう]
2200,さすが,"just as expected, true to reputation",
2201,居眠り,"doze, catnap",[いねむり]
2202,散らかす,make a mess,[ちらかす]
2203,濡らす,get (something) wet,[ぬらす]
2204,日にち,date (fixed for something),[ひにち]
2205,いじめる,"bully, abuse",
2206,足下,"step, under foot",[あしもと]
2207,うさぎ,"rabbit, hare",
2208,紺,"dark blue, navy blue",[こん]
2209,目茶苦茶,"in a mess, chaotic",[めちゃくちゃ]
2210,立ち入り禁止,no trespassing,[たちいりきんし]
2211,間もなく,"soon, in a short time",[まもなく]
2212,通帳,"bankbook, passbook",[つうちょう]
2213,しびれる,"go numb, fall asleep",
2214,ぎっしり,"tightly, closely",
2215,うがい,gargling,
2216,思いつく,"think of, hit upon",[おもいつく]
2217,宛名,"name of recipient, addressee",[あてな]
2218,戸棚,cupboard,[とだな]
2219,焦げる,"be burned, be scorched",[こげる]
2220,かく,scratch,
2221,威張る,"be arrogant, be boastful",[いばる]
2222,人混み,crowd,[ひとごみ]
2223,ずらり,lining up neatly,
2224,思い切り,"to one's heart's content, with all one's might",[おもいきり]
2225,青白い,pale,[あおじろい]
2226,しゃがむ,squat down,
2227,言葉遣い,"wording, language",[ことばづかい]
2228,通り掛かる,happen to pass by,[とおりかかる]
2229,御無沙汰,be out of touch,[ごぶさた]
2230,市場,"market (industrial, financial, etc.)",[しじょう]
2231,データ,data,
2232,購入,purchase,[こうにゅう]
2233,ビジネス,business,
2234,俺,I (masculine sense),[おれ]
2235,登録,registration,[とうろく]
2236,体験,personal experience,[たいけん]
2237,デザイン,design,
2238,負担,"burden, charge",[ふたん]
2239,詳細,"details, particulars",[しょうさい]
2240,アップ,close-up,
2241,終了,"end, termination",[しゅうりょう]
2242,ファン,"fan, admirer",
2243,予想,"expectation, forecast",[よそう]
2244,企画,"planning, project",[きかく]
2245,財政,"public finance, financial affairs",[ざいせい]
2246,総合,"integration, put together",[そうごう]
2247,ケース,case,
2248,メーカー,"maker, manufacturer",
2249,治療,medical treatment,[ちりょう]
2250,読者,reader,[どくしゃ]
2251,職員,"staff, employee",[しょくいん]
2252,世代,generation,[せだい]
2253,視点,"viewpoint, perspective",[してん]
2254,効率,"efficiency, performance",[こうりつ]
2255,資産,"property, assets",[しさん]
2256,取り組む,"work on, tackle",[とりくむ]
2257,ルール,rule (loan word),
2258,資格,"qualifications, competence",[しかく]
2259,成果,result,[せいか]
2260,前提,"assumption, premise",[ぜんてい]
2261,現地,"local, on-site",[げんち]
2262,内部,"interior, inner parts",[ないぶ]
2263,所得,"income, earnings",[しょとく]
2264,恋愛,"romance, relationship",[れんあい]
2265,支持,support,[しじ]
2266,危機,"crisis, danger",[きき]
2267,マスコミ,"mass media, media",
2268,証拠,"proof, evidence",[しょうこ]
2269,コーナー,"section (of a store etc.), corner",
2270,マーク,logo,
2271,減少,"decrease, decline",[げんしょう]
2272,緊急,"urgent, emergency",[きんきゅう]
2273,要望,"demand, request",[ようぼう]
2274,ストレス,stress,
2275,主催,"sponsorship, host",[しゅさい]
2276,ベスト,best,
2277,犠牲,"sacrifice, loss",[ぎせい]
2278,暴力,"violence, force",[ぼうりょく]
2279,赤字,"deficit, in the red",[あかじ]
2280,個性,"individuality, unique characteristics",[こせい]
2281,作戦,"tactic, strategy",[さくせん]
2282,ショック,shock,
2283,アンケート,questionnaire,
2284,わざわざ,going out of one's way to do something,
2285,本気,"serious, earnest",[ほんき]
2286,悩み,"troubles, worries",[なやみ]
2287,上司,boss,[じょうし]
2288,説得,persuasion,[せっとく]
2289,ブーム,"fad, boom",
2290,体力,"physical strength, stamina",[たいりょく]
2291,ヒント,"hint, clue",
2292,正常,normal,[せいじょう]
2293,地獄,hell,[じごく]
2294,後悔,regret,[こうかい]
2295,情熱,"passion, enthusiasm",[じょうねつ]
2296,驚き,"surprise, amazement",[おどろき]
2297,ジャンプ,jump,
2298,アルコール,"alcohol, alcoholic beverage",
2299,いい加減,"irresponsible, careless",[いいかげん]
2300,わくわく,"feel excited, be thrilled",
2301,言い訳,excuse,[いいわけ]
2302,ミュージック,music (loan word),
2303,青春,"blossom of youth, adolescence",[せいしゅん]
2304,あっさり,"bluntly, easily",
2305,焦る,"feel pressured, feel hurried",[あせる]
2306,柔軟,"pliable, flexible",[じゅうなん]
2307,タレント,"celebrity, TV personality",
2308,どうにか,somehow,
2309,コンテスト,"contest, competition",
2310,もてる,be popular (esp. with the opposite sex),
2311,デザート,dessert,
2312,クイズ,"quiz, quiz show",
2313,中毒,"poisoning, addiction",[ちゅうどく]
2314,ムード,mood,
2315,同情,"sympathy, compassion",[どうじょう]
2316,学歴,educational background,[がくれき]
2317,好調,good condition,[こうちょう]
2318,アマチュア,amateur,
2319,炒める,stir-fry,[いためる]
2320,カメラマン,photographer,
2321,問い合わせる,"inquire, ask for (information)",[といあわせる]
2322,しょっちゅう,"frequently, repeatedly",
2323,ロープ,rope (loan word),
2324,ストライキ,strike,
2325,パンク,flat tire,
2326,コマーシャル,"commercial, advertising",
2327,チェンジ,"change, exchange",
2328,待ち合わせ,"meeting with someone, appointment",[まちあわせ]
2329,時差,time difference,[じさ]
2330,義理,"sense of duty, obligation",[ぎり]
2331,さっと,quickly,
2332,左利き,left-handedness,[ひだりきき]
2333,サボる,"slack off, ditch",[サボル]
2334,だるい,"feel run-down, weary",
2335,ポット,"pot, thermos",
2336,レントゲン,X-rays,
2337,心強い,"reassuring, heartening",[こころづよい]
2338,無駄遣い,wasteful spending,[むだづかい]
2339,バッジ,badge,
2340,眼科,"ophthalmology, eye clinic",[がんか]
2341,履歴書,"resume, curriculum vitae",[りれきしょ]
2342,インフレーション,inflation,
2343,癌,cancer,[がん]
2344,ぺこぺこ,"bow, kowtow",
2345,嘘つき,liar,[うそつき]
2346,おごる,"treat, pay for (someone)",
2347,十字路,crossroads,[じゅうじろ]
2348,びっしょり,"drenched, soaked",
2349,だぶだぶ,"baggy, too big",
2350,おだてる,flatter,
2351,かかと,heel,
2352,ほっと,feel relieved,
2353,傷つける,"hurt (someone), damage (something)",[きずつける]
2354,うつむく,"look down, lower one's eyes",
2355,前売り券,advance ticket,[まえうりけん]
2356,短期,short-term,[たんき]
2357,舐める,lick,[なめる]
2358,本日,today (formal),[ほんじつ]
2359,業界,"industry, business world",[ぎょうかい]
2360,ネットワーク,network,
2361,弁護士,"lawyer, attorney",[べんごし]
2362,入力,"input, entry",[にゅうりょく]
2363,画面,screen,[がめん]
2364,前回,last time,[ぜんかい]
2365,後半,"latter half, second half",[こうはん]
2366,自信,confidence,[じしん]
2367,素敵,"lovely, nice",[すてき]
2368,当たり前,"no wonder, natural",[あたりまえ]
2369,やり方,way of doing,[やりかた]
2370,わずか,"meager, marginal",
2371,ついに,"at last, at length",
2372,次回,next time,[じかい]
2373,スピード,speed (loan word),
2374,バイト,part-time job (for short),
2375,不可能,impossible,[ふかのう]
2376,アドバイス,advice,
2377,落ち着く,"calm down, settle in",[おちつく]
2378,せっかく,with much trouble,
2379,つい,"inadvertently, carelessly",
2380,大手,major company,[おおて]
2381,部長,department head,[ぶちょう]
2382,前半,first half,[ぜんはん]
2383,たまたま,"by chance, accidentally",
2384,相変わらず,"as usual, as before",[あいかわらず]
2385,支払い,payment,[しはらい]
2386,人数,number of people,[にんずう]
2387,課長,section chief,[かちょう]
2388,ファッション,fashion,
2389,体調,health condition,[たいちょう]
2390,付き合う,"socialize with, see (someone)",[つきあう]
2391,ショッピング,shopping,
2392,あり,ant,
2393,最悪,worst,[さいあく]
2394,かえる,frog,
2395,おじさん,"Mister, middle-aged man",
2396,得,"advantage, gain",[とく]
2397,掴む,"grip, grab",[つかむ]
2398,知り合い,acquaintance (colloquial),[しりあい]
2399,ペース,pace,
2400,作成,"to produce, to make",[さくせい]
2401,親子,parent and child,[おやこ]
2402,話し合い,"talk, discussion",[はなしあい]
2403,本社,head office of a company,[ほんしゃ]
2404,打ち合わせ,"meeting, arrangement",[うちあわせ]
2405,見守る,"watch, keep watch over",[みまもる]
2406,売り上げ,"sales, proceeds",[うりあげ]
2407,かえって,"rather, instead",
2408,アイドル,idol,
2409,何となく,for some reason,[なんとなく]
2410,年末,end of year,[ねんまつ]
2411,無意識,"unconsciously, unintentionally",[むいしき]
2412,駅前,in front of the station,[えきまえ]
2413,やって来る,come all the way,[やってくる]
2414,キッチン,kitchen (loan word),
2415,キス,kiss,
2416,慌てる,"be flustered, be in a hurry",[あわてる]
2417,都内,in the metropolitan area of Tokyo,[とない]
2418,残業,overtime work,[ざんぎょう]
2419,曖昧,"ambiguous, vague",[あいまい]
2420,カタログ,catalogue,
2421,殴る,"hit, punch",[なぐる]
2422,両手,both hands,[りょうて]
2423,仲良く,"harmoniously, getting along",[なかよく]
2424,始め,"beginning, initial part",[はじめ]
2425,知り合う,"get acquainted with, get to know (someone)",[しりあう]
2426,お手伝い,"help, assistance (polite)",[おてつだい]
2427,マナー,manners,
2428,カラオケ,karaoke,
2429,二度と,never again,[にどと]
2430,おばさん,middle-aged woman,
2431,片手,one hand,[かたて]
2432,保育園,"day-care center, nursery school",[ほいくえん]
2433,ずれる,"go off track, go out of line",
2434,ビーチ,beach,
2435,せいぜい,"at most, at best",
2436,後期,"latter term, second half",[こうき]
2437,エアコン,"air-conditioning, air conditioner",
2438,ゆったり,"comfortable, easy fit",
2439,ハードウェア,hardware,
2440,リクエスト,request (loan word),
2441,翌年,the following year,[よくねん]
2442,キャンセル,cancellation (loan word),
2443,車内,inside a vehicle or a train,[しゃない]
2444,大声,loud voice,[おおごえ]
2445,無責任,irresponsible,[むせきにん]
2446,片方,"one side, the other one",[かたほう]
2447,ボリューム,volume,
2448,前方,"front, ahead",[ぜんぽう]
2449,日本酒,Japanese rice wine,[にほんしゅ]
2450,青空,blue sky,[あおぞら]
2451,不自然,"unnatural, artificial",[ふしぜん]
2452,昨晩,"last night, last evening (formal)",[さくばん]
2453,市役所,"municipal office, city hall",[しやくしょ]
2454,フルーツ,fruit (loan word),
2455,年々,year by year,[ねんねん]
2456,後方,"back, rear",[こうほう]
2457,お詫び,"apologize, apology",[おわび]
2458,大根,oriental radish,[だいこん]
2459,むく,peel (something),
2460,例年,"typical year, average year",[れいねん]
2461,締め切り,deadline,[しめきり]
2462,正に,"just, surely",[まさに]
2463,蛇,snake,[へび]
2464,ラッシュ,"rush, rush hour",
2465,大げさ,exaggerated,[おおげさ]
2466,無理やり,"forcibly, against one's will",[むりやり]
2467,外食,"eating out, dining out",[がいしょく]
2468,キャベツ,cabbage,
2469,手足,"hands and feet, limbs",[てあし]
2470,閉店,shop closing,[へいてん]
2471,百貨店,department store,[ひゃっかてん]
2472,クッキー,cookie,
2473,車椅子,wheelchair,[くるまいす]
2474,大雨,heavy rain,[おおあめ]
2475,鳩,"pigeon, dove",[はと]
2476,中級,"middle-class, intermediate",[ちゅうきゅう]
2477,おにぎり,rice ball,
2478,ひょっとしたら,perhaps,
2479,ぐるぐる,round and round,
2480,和食,Japanese-style food,[わしょく]
2481,どく,"get out of the way, step aside",
2482,ウエスト,waist,
2483,忘年会,year-end party,[ぼうねんかい]
2484,包丁,kitchen knife,[ほうちょう]
2485,ゴールデンウィーク,golden week,
2486,シューズ,shoes (loan word),
